id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",212.85,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-2
2,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",174.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-1
3,Amazon,Phones,B0FD822D1G,"I24 Ultra 5G Unlocked Phones, Built in Pen, Smartphone Battery 6800mAh 6.8"" HD Screen Unlocked Cell Phone, 12+512GB Android13 with 128G Memory Card, Face ID/Fingerprint Lock/GPS (Yellow)",179.99,BAOWU,I24 Ultra,512 GB,12 GB,Yellow,https://www.amazon.com/BAOWU-I24-Ultra-Smartphone-Fingerprint/dp/B0FD822D1G/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-3
4,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-4
5,Amazon,Phones,B0C1Q3MVBP,"Samsung Galaxy A14 5G A Series, Factory Unlocked, 64GB, US Version, Black (Renewed)",99.99,Samsung,Galaxy A02s,64 GB,4 GB,Black,https://www.amazon.com/SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0C1Q3MVBP/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-5
6,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",128.69,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-6
7,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",63.18,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-7
8,Amazon,Phones,B0DP3CP2SY,"SAMSUNG Galaxy S25 Ultra, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Silverblue",1049.99,Samsung Electronics,Samsung Galaxy S25 Ultra,256 GB,12 GB,Titanium Silverblue,https://www.amazon.com/Smartphone-Unlocked-Processor-Manufacturer-Silverblue/dp/B0DP3CP2SY/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-8
9,Amazon,Phones,B09SM24S8C,"Samsung Galaxy A03s Cell Phone, AT&T GSM Unlocked Android Smartphone, 32GB, Long Lasting Battery, Expandable Storage, 3 Camera Lenses, Infinite Display - Black (Renewed)",67.99,Samsung Electronics,SM-A037U,32 GB,2 GB,Black,https://www.amazon.com/Samsung-Unlocked-Smartphone-Expandable-Infinite/dp/B09SM24S8C/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-9
10,Amazon,Phones,B0BN71X6MF,"Apple iPhone 14, 128GB, Starlight - Unlocked (Renewed)",350.57,Apple Computer,iPhone 14,128 GB,8 GB,Starlight,https://www.amazon.com/Apple-iPhone-14-128GB-Starlight/dp/B0BN71X6MF/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t6RnHA3pNcS3KyJx_45tZH3BIHtjYVWLqTE5ERvH0MXb_vG4Q1waCPfDnjsW5kDiImxc9vE_temYAuKveg4RwWdRRgjmy6Q6bapgHICl59v9q06XGyiKOCVRK2mDbNLu0svjg5OCUs8-RpGesIcTckuG-UeEVkvLYnFI7qVImjuRcmIvAp3sRu7rxWLSIM7WnRu5Wrtt0PRdRAGvVskV_RU.y-pg4xOIygO_zcTMYrwOoD71MqTuCJU61b-HLsgIN_Y&dib_tag=se&keywords=phone&qid=1757979541&sr=8-10
