id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",194.36,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-2
2,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-1
3,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,79.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-4
4,Amazon,Phones,B0FSMMGNMJ,"Yealink AX86R Ruggedized WiFi IP Phone - Bluetooth - 5-Way conferencing - Wall Mountable, Stand Mountable",170.0,Yealink,,,,,https://www.amazon.com/Yealink-AX86R-Ruggedized-WiFi-Phone/dp/B0FSMMGNMJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-3
5,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,129.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-5
6,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-6
7,Amazon,Phones,B0FTG1LVZR,"Tracfone Motorola Moto G 2025, 64GB, Saphire Blue - 6.6"" 120Hz Display, 5G Prepaid Smartphone, 50MP Quad Pixel Camera, Long-Lasting Battery (Locked to Tracfone)",59.88,MOTOROLA INC,moto G 2025,4 GB,4 GB,Saphire Blue,https://www.amazon.com/Tracfone-Motorola-Moto-64GB-Saphire/dp/B0FTG1LVZR/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-7
8,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",132.0,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-9
9,Amazon,Phones,B09LNP1ZHT,"Apple iPhone 13, 128GB, Pink - Unlocked (Renewed)",307.66,No,iPhone 13,128 GB,4 GB,Pink,https://www.amazon.com/Apple-iPhone-13-128GB-Pink/dp/B09LNP1ZHT/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-8
10,Amazon,Phones,B0DP3CP2SY,"SAMSUNG Galaxy S25 Ultra, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Silverblue",949.99,Samsung Electronics,Samsung Galaxy S25 Ultra,256 GB,12 GB,Titanium Silverblue,https://www.amazon.com/Smartphone-Unlocked-Processor-Manufacturer-Silverblue/dp/B0DP3CP2SY/ref=sr_1_11?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2jc5AatVXdgbDSKwuaw6kYk-oFm5CK4N6irD0zFvT8nev851D9xECTRxR0nct5uqrvarshBuO6BqopbMKp3pqOVsa2LsUuAl02puyie2VctBLlHKMfrOt7rZz-O8uXr09bHpV8qTJFlUod5v5b886f1pVDxUGj7aG8mENQ9oUUMECS_XlHvRb8TB-ByZAQi1trJ9PuuW0izvPpvoZr8zEI.z75EITwcAvOk7Cdbs6s_1l1HcrM3TcYqo8ocTlargKU&dib_tag=se&keywords=phone&qid=1761264974&sr=8-11
