id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-1
2,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",210.7,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-2
3,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-3
4,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",130.29,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-4
5,Amazon,Phones,B0DVHV7X53,"Google Pixel 9a with Gemini - Unlocked Android Smartphone with Incredible Camera and AI Photo Editing, All-Day Battery, and Powerful Security - Obsidian - 128 GB",499.0,Google,Google Pixel 9a,128 GB,8 GB,Obsidian,https://www.amazon.com/Google-Pixel-Gemini-Smartphone-Incredible/dp/B0DVHV7X53/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-5
6,Amazon,Phones,B0D1ZFS9GH,Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,249.99,Motorola,Moto G Stylus 5G (2024),8 GB,8 GB,Caramel Latte,https://www.amazon.com/Stylus-Unlocked-256GB-Camera-Caramel/dp/B0D1ZFS9GH/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-7
7,Amazon,Phones,B0DP3CP2SY,"Samsung Galaxy S25 Ultra, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Silverblue",1049.99,Samsung Electronics,Samsung Galaxy S25 Ultra,256 GB,12 GB,Titanium Silverblue,https://www.amazon.com/Smartphone-Unlocked-Processor-Manufacturer-Silverblue/dp/B0DP3CP2SY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-6
8,Amazon,Phones,B09Q1J6JHG,"Motorola Moto G Pure, 2021, 2-Day battery, Unlocked, Made for US by Motorola, 3/32GB, 13MP Camera, Deep Indigo (Renewed)",69.99,Motorola,Moto G Pure,32 GB,3 GB,Blue,https://www.amazon.com/Moto-Pure-battery-Unlocked-Motorola/dp/B09Q1J6JHG/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-9
9,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",61.15,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-8
10,Amazon,Phones,B0DCLCPN9T,"SAMSUNG Galaxy S24 FE AI Phone, 128GB Unlocked Android Smartphone, High-Res 50MP Camera, Long Battery Life, AMOLED Bright Display, US Version, 2024, US 1 Yr Warranty, Graphite",599.99,Samsung,Galaxy S24 FE,128 GB,8 GB,Graphite,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-High-Res-Manufacturer/dp/B0DCLCPN9T/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5BXTxAI3pOJE6jYMfv9vbSpcZ6gqpwvhxa-1NfpEgDxoj8lNz3Q6CNrooB3bDW3u9rCRwJ8LZ_h8CDN3XMF3RHLHTDxu9bXK4sgTPnBF6_iwIP9AxsUHvFZnabWiPem2Cx2ZuFN7BOT4rYkZiaFCPDzJwqSNpHYJ7wuOlorXLLnxWwnRzK89apIYO_6j7PAjBg.1foQafY6VYO9RXebTuV9RrhN18z0hm83hCmpWcY_JQg&dib_tag=se&keywords=phone&qid=1757290162&sr=8-10
