id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,109.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_1?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-1
2,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.99,MOTOROLA INC,Moto G Play,3 GB,3 GB,Blue,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_2?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-2
3,Amazon,Phones,B0F82X987D,"Macro Lens Kit for Smartphone, 10-20X Micro Phone Lens with Universal Lens Clip, HD Magnifier Photography Lens for iPhone Android Phone (Fits for Almost All Phone), Phone Macro Lens Attachment",42.99,Evil eye,,,,,https://www.amazon.com/Smartphone-Universal-Magnifier-Photography-Attachment/dp/B0F82X987D/ref=sr_1_3?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-3
4,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",218.0,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_4?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-4
5,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",130.99,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_5?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-5
6,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",174.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-6
7,Amazon,Phones,B0F4X3LHBK,"LeYi for TCL 50 XL-5G Phone Case: with Slide Camera Cover + Glass Screen Protector, Military-Grade Cell Shockproof Unlocked Cell Cover with Metal Ring Magnetic Kickstand Funda para TCL 50 XL, Black",8.99,LeYi,,,,Black,https://www.amazon.com/LeYi-TCL-50-XL-5G-Phone/dp/B0F4X3LHBK/ref=sr_1_7?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-7
8,Amazon,Phones,B0BN72FYFG,"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed)",353.93,Apple Computer,iPhone 14,128 GB,6 GB,Midnight,https://www.amazon.com/Apple-iPhone-14-128GB-Midnight/dp/B0BN72FYFG/ref=sr_1_8?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-8
9,Amazon,Phones,B0DP3F8GK1,"Samsung Galaxy S25 Ultra, 512GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Silverblue",883.8,Samsung Electronics,Samsung Galaxy S25 Ultra,512 GB,12 GB,Titanium Silverblue,https://www.amazon.com/Smartphone-Unlocked-Processor-Manufacturer-Silverblue/dp/B0DP3F8GK1/ref=sr_1_9?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-9
10,Amazon,Phones,B0F9QY6M52,BLU G64L | 2025 | Unlocked | 6.8” HD+ Infinity Display | 64/4GB | Triple 13MP Camera | US Version | US Warranty | Green,69.99,BLU,G84,256 GB,4 GB,GREEN,https://www.amazon.com/BLU-Unlocked-Infinity-Display-Warranty/dp/B0F9QY6M52/ref=sr_1_10?dib=eyJ2IjoiMSJ9.rnjt51BqPmPdAXhFORcxzpRO2TrXdg2rFKTHSGuG0Xdr8bVDHz6rhUoQyq3NYHBW6i6RcNuPHimcVD7CDG9wJKvWKLHbG7MnDWZJXoulU-3pCQWjAELE7_EWsMVDIsWQYpqrU93m2P5iLvPVrrbfptrPgGSgfdWAqup-FAFMeiWLaICReBMSewC6ZCmTUbmc9Nrs1hrkuRiqYH8K0vUThr42cKk3_dnNQJDCLyHUuNM.-PBcufx1UIaBbrqbmSmr1MlVQbKWGHMHGZxoJvXhgYs&dib_tag=se&keywords=phone&qid=1754437138&sr=8-10
