id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",174.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_2?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-2
2,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,109.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_1?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-1
3,Amazon,Phones,B0FFVDQKYT,"Samsung Galaxy A15 5G 128GB, 4GB RAM SM-S156V, 6.5” Display, Android 14, Total Wireless Locked Blue",99.0,Samsung,Samsung Galaxy SM-S156V,4 GB,3.98 GB,Blue,https://www.amazon.com/Samsung-SM-S156V-Display-Android-Wireless/dp/B0FFVDQKYT/ref=sr_1_3?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-3
4,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.86,MOTOROLA INC,Moto G Play,3 GB,3 GB,BLACK,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_4?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-4
5,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",191.0,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_5?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-5
6,Amazon,Phones,B0DT1KMCXP,"SAMSUNG Galaxy A16 5G Dual SIM (128GB, 2025) 6.7"" 90Hz AMOLED, Water Resistant, 8Core, 50MP Camera (Factory Unlocked International Model for GSM, Global) A166M/DS Blue Black",161.0,SAMSUNG,Galaxy A16,4 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Resistant-Factory-Unlocked-International/dp/B0DT1KMCXP/ref=sr_1_7?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-7
7,Amazon,Phones,B0BN72FYFG,"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed)",341.38,Apple Computer,iPhone 14,128 GB,6 GB,Midnight,https://www.amazon.com/Apple-iPhone-14-128GB-Midnight/dp/B0BN72FYFG/ref=sr_1_6?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-6
8,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",44.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-8
9,Amazon,Phones,B0D1ZFS9GH,Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,249.99,Motorola,Moto G Stylus 5G (2024),8 GB,8 GB,Caramel Latte,https://www.amazon.com/Stylus-Unlocked-256GB-Camera-Caramel/dp/B0D1ZFS9GH/ref=sr_1_9?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-9
10,Amazon,Phones,B0F9QY6M52,BLU G64L | 2025 | Unlocked | 6.8” HD+ Infinity Display | 64/4GB | Triple 13MP Camera | US Version | US Warranty | Green,69.99,BLU,G84,256 GB,4 GB,GREEN,https://www.amazon.com/BLU-Unlocked-Infinity-Display-Warranty/dp/B0F9QY6M52/ref=sr_1_10?dib=eyJ2IjoiMSJ9._ha00R27REMrVFrw3JNi3AufhGUiwIiC3eXA_nEDfi4EcyCREROG89tehhMUAKQQXBmd81ck7EFB_RPEM3oc8MTexaa4zwFr_8kuQV6ea7XW8Mbh_BeP17TEPzYETL3wEXmdQ48uEU96uCkgf5MIYTF8q60ZC1Vi1cB5Kz6BVcl1pxoq_UqTWRO--oUtLkxyDZChVlsbxswYTmdaLWYx-sbawiKtCNwLZmRHJ5yqoDY.gKgQfuV7iqMmYQxGzqpCubPi2PmXqa966YsGkF-TG_Y&dib_tag=se&keywords=phone&qid=1753143191&sr=8-10
