id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0CTW8TXGH,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,39.88,MOTOROLA INC,Moto G Play,4 GB,4 GB,BLUE,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_1?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-1
2,Amazon,Phones,B0CRSLXF34,"SAMSUNG Galaxy A05 (128GB, 4GB) 6.7"" Dual SIM GSM Unlocked Global 4G LTE A055M/DS (Light Green)",98.49,SAMSUNG,Galaxy A05,128 GB,4 GB,Light Green,https://www.amazon.com/SAMSUNG-Galaxy-A05-Unlocked-Global/dp/B0CRSLXF34/ref=sr_1_2?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-2
3,Amazon,Phones,B0DLHLRDBY,"SAMSUNG Galaxy A16 5G A Series Cell Phone, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, US Version, 2025, Light Gray",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_3?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-3
4,Amazon,Phones,B0BN72FYFG,"Apple iPhone 14, 128GB, Midnight - Unlocked (Renewed)",337.08,Apple Computer,iPhone 14,128 GB,6 GB,Midnight,https://www.amazon.com/Apple-iPhone-14-128GB-Midnight/dp/B0BN72FYFG/ref=sr_1_4?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-4
5,Amazon,Phones,B09LNP1ZHT,"Apple iPhone 13, 128GB, Pink - Unlocked (Renewed)",302.72,No,iPhone 13,128 GB,4 GB,Pink,https://www.amazon.com/Apple-iPhone-13-128GB-Pink/dp/B09LNP1ZHT/ref=sr_1_5?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-5
6,Amazon,Phones,B0DNRK51QQ,Moto G - 2025 | Unlocked | Made for US 4/128GB | 50MP Camera | Forest Gray,196.37,Motorola,Moto G - 2025,12 GB,4 GB,Forest Gray,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Forest/dp/B0DNRK51QQ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-6
7,Amazon,Phones,B0CRWKNP7S,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Silver,99.5,Samsung,,64 GB,4 GB,,https://www.amazon.com/Samsung-SM-A055M-DS-Unlocked-International/dp/B0CRWKNP7S/ref=sr_1_7?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-7
8,Amazon,Phones,B0C7LNLS9P,"TracFone Moto g Pure (2021), 32GB, Blue - Prepaid Smartphone (Locked/Renewed)",24.99,MOTOROLA INC,Moto G Pure,32 GB,3 GB,Blue,https://www.amazon.com/TracFone-Moto-Pure-32GB-Blue/dp/B0C7LNLS9P/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-8
9,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",59.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-9
10,Amazon,Phones,B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",163.99,Samsung,Galaxy S21,128 GB,8 GB,Phantom Gray,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PMs6WWoUvsAf2Ie07hktSyxiSf4GCDo1EVVMNxpZVvddHUa6hLFUZvMjGaxu5_B4xtJGebp3JESDTfZplw2prRtNb9WOF-oOyMQmSn3j59LogmQiSkR4zWutW6LHiyP25nt7y-stoveFbPMApAah5QLi08cAEJQkER6IgjYejMLlgywAudAPar5ebYZKPgSHuuyRoYd019pQZsciolAjr3HvtjjndHxdS_nQ4WAue2w.kaYsKf-RCph4ECFL9TWY2ZLNHKQ6nXFMXsUZ9LQuIug&dib_tag=se&keywords=phone&qid=1746142519&sr=8-10
