id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.99,MOTOROLA INC,Moto G Play,3 GB,3 GB,Blue,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_2?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-2
2,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",174.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_1?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-1
3,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",214.99,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_3?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-3
4,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_4?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-4
5,Amazon,Phones,B0F9QY6M52,BLU G64L | 2025 | Unlocked | 6.8” HD+ Infinity Display | 64/4GB | Triple 13MP Camera | US Version | US Warranty | Green,69.99,BLU,G84,256 GB,4 GB,GREEN,https://www.amazon.com/BLU-Unlocked-Infinity-Display-Warranty/dp/B0F9QY6M52/ref=sr_1_5?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-5
6,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",132.29,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_6?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-6
7,Amazon,Phones,B0F9XYPW24,"Ulefone Armor X16 Rugged Smartphone, 10360mAh(33W) 12+128GB/2TB AI Unlocked Cell Phone, 48MP+20MP Night Vision, Android 15, 6.56” 90HZ, Widevine L1/Dual SIM/NFC/GPS/OTG (Sand Dune)",161.49,Ulefone,Armor X16,128 GB,12 GB,Sand Dune,https://www.amazon.com/Ulefone-Armor-X16-Smartphone-10360mAh/dp/B0F9XYPW24/ref=sr_1_7?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-7
8,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",58.44,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-8
9,Amazon,Phones,B088XZFKJ5,"Samsung Galaxy A20 32GB 6.4"" Display A205U Black Unlocked Smartphone (Renewed)",71.54,Samsung,A20 32GB A205U,32 GB,3 GB,Black,https://www.amazon.com/Samsung-Unlocked-Android-Smartphone-Renewed/dp/B088XZFKJ5/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-9
10,Amazon,Phones,B0BN71X6MF,"Apple iPhone 14, 128GB, Starlight - Unlocked (Renewed)",351.43,Apple Computer,iPhone 14,128 GB,8 GB,Starlight,https://www.amazon.com/Apple-iPhone-14-128GB-Starlight/dp/B0BN71X6MF/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2NUEiCzcbpGi3NKy7C5MmQgEn_5lwAYkDWHrxzYcHP58DNZVMOa9Wu41HhsxWrHobhoqcICnvs9cOKyw8tBKAntczz6R7CNIm1qcZqDz_8M-95bGDfPZ4CZW8bZFax5l2p8MYsz4MVjqghWp-TO7_RJ3mvI37oWzbwiLdSJnYjhMM8-2no1w-7RX9j8sDLGiXdug3gY_ZdFTVPfgOc5Xh4.v4U_crMivBO9Q9UnF0Hs7TdKMCzCUPu_cpNkVpgOTWg&dib_tag=se&keywords=phone&qid=1755819293&sr=8-10
