id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",164.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-1
2,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",208.95,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-2
3,Amazon,Phones,B0FMY2YKZV,"Unlocked Phones 16PM,12+512GB 5000mAh Battery (Black)",199.0,generic,16PM,512 GB,12 GB,black,https://www.amazon.com/Unlocked-Phones-16PM-5000mAh-Battery/dp/B0FMY2YKZV/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-3
4,Amazon,Phones,B0CRWT7WF1,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,107.5,SAMSUNG,A055M,64 GB,4 GB,Black,https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Android-Smartphone/dp/B0CRWT7WF1/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-4
5,Amazon,Phones,B0CTW8TXGH,"Tracfone, Motorola Moto g Play 2024, 64GB, Prepaid Smartphone, Sapphire Blue, 50MP Camera, Locked",39.88,MOTOROLA INC,Moto G Play,4 GB,4 GB,BLUE,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-5
6,Amazon,Phones,B09VH9BKHS,Samsung Galaxy S22+ 5G S906U 128GB GSM/CDMA Unlocked Android Smartphone (USA Version) - Phantom Black (Renewed),217.0,Samsung Electronics,Galaxy S22 Plus,128 GB,8 GB,Phantom Black,https://www.amazon.com/SAMSUNG-Galaxy-S22-Version-Phantom/dp/B09VH9BKHS/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-6
7,Amazon,Phones,B09LG4PSB6,"SAMSUNG Galaxy S20 FE 5G, US Version, 128GB, Blue - Verizon (Renewed)",139.99,Yes,Galaxy S20 FE 5G,128 GB,6 GB,Cloud Navy,https://www.amazon.com/Samsung-Galaxy-128GB-Verizon-Renewed/dp/B09LG4PSB6/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-7
8,Amazon,Phones,B09SM24S8C,"Samsung Galaxy A03s Cell Phone, AT&T GSM Unlocked Android Smartphone, 32GB, Long Lasting Battery, Expandable Storage, 3 Camera Lenses, Infinite Display - Black (Renewed)",78.99,Samsung Electronics,SM-A037U,32 GB,2 GB,Black,https://www.amazon.com/Samsung-Unlocked-Smartphone-Expandable-Infinite/dp/B09SM24S8C/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-8
9,Amazon,Phones,B0FG1THCD7,"SAMSUNG Galaxy S25 FE Cell Phone (2025), 256GB AI Smartphone, Unlocked Android, Large Display, 4900mAh Battery, High Res-Camera, AI Photo Edits, Durable, US 1 Yr Warranty, JetBlack",707.99,Samsung,Galaxy S25 FE,256 GB,8 GB,Jetblack,https://www.amazon.com/SAMSUNG-Smartphone-Unlocked-Res-Camera-Warranty/dp/B0FG1THCD7/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-9
10,Amazon,Phones,B086QB7WZ1,"AT&T BL102-2 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",59.95,AT&T,,,,,https://www.amazon.com/AT-BL102-2-2-Handset-Answering-Unsurpassed/dp/B086QB7WZ1/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t3nSk3k63Zq5Zg9wazoMECxSltFD8ryLt0HFTlhaJBYBblQl6rc9DeLtmyFqQ593NFMZj7eY7KTpR9ox9J2GhzqX4NhFApVS6KkUCZb5d6iNF6udKY9PPFZnv-LCuKlEp8gKNalANbvVhLK6i8Qqerrt_CE9V5O7RQDe09JkwW1YDyU9ed7eA-0aIqhBKjjKfjW6XbNMZq8YohttMSp5IY0.DE0PdM3VwUX8kT5VdA5EQ1r0Jm1g3hiL5rrfK760hdc&dib_tag=se&keywords=phone&qid=1758154584&sr=8-10
