id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0CTW8TXGH,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,39.88,MOTOROLA INC,Moto G Play,4 GB,4 GB,BLUE,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-1
2,Amazon,Phones,B0CRWKNP7S,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Silver,99.5,Samsung,,64 GB,4 GB,,https://www.amazon.com/Samsung-SM-A055M-DS-Unlocked-International/dp/B0CRWKNP7S/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-2
3,Amazon,Phones,B0CRSLXF34,"SAMSUNG Galaxy A05 (128GB, 4GB) 6.7"" Dual SIM GSM Unlocked Global 4G LTE A055M/DS (Light Green)",98.49,SAMSUNG,Galaxy A05,128 GB,4 GB,Light Green,https://www.amazon.com/SAMSUNG-Galaxy-A05-Unlocked-Global/dp/B0CRSLXF34/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-3
4,Amazon,Phones,B0DD8HL23R,BLU G44 | 2024 | All-Day Battery | Unlocked | 6.8” HD+ Infinity Display | 64GB | Triple 13MP Camera | US Warranty| Blue,69.99,BLU,G44,64 GB,2 GB,BLUE,https://www.amazon.com/BLU-All-Day-Unlocked-Infinity-Warranty/dp/B0DD8HL23R/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-4
5,Amazon,Phones,B0DKB1CPQY,Moto G Stylus 5G | 2023 | Unlocked | Made for US 4/128GB | 50MP Camera | Cosmic Black,135.48,Motorola Mobility,Moto G Stylus 5G (2023),4 GB,4 GB,Cosmic Black,https://www.amazon.com/Stylus-Unlocked-128GB-Camera-Cosmic/dp/B0DKB1CPQY/ref=sr_1_5?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-5
6,Amazon,Phones,B097C3TS3Q,"SAMSUNG Galaxy A42 5G, Factory Unlocked, US Version, 128GB, Black (Renewed)",98.48,Samsung Electronics,Samsung A42,128 GB,4 GB,Prism Dot Black,https://www.amazon.com/Unlocked-Samsung-A42-128GB-SM-A426UZABXAA/dp/B097C3TS3Q/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-6
7,Amazon,Phones,B09LNP1ZHT,"Apple iPhone 13, 128GB, Pink - Unlocked (Renewed)",294.99,No,iPhone 13,128 GB,4 GB,Pink,https://www.amazon.com/Apple-iPhone-13-128GB-Pink/dp/B09LNP1ZHT/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-7
8,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",59.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-8
9,Amazon,Phones,B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),68.3,Samsung,Galaxy A10e,32 GB,,black,https://www.amazon.com/Samsung-Galaxy-A102U-Unlocked-Phone/dp/B084KS5WYC/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-9
10,Amazon,Phones,B09SM24S8C,"Samsung Galaxy A03s Cell Phone, AT&T GSM Unlocked Android Smartphone, 32GB, Long Lasting Battery, Expandable Storage, 3 Camera Lenses, Infinite Display - Black (Renewed)",74.99,Samsung Electronics,SM-A037U,32 GB,3 GB,Black,https://www.amazon.com/Samsung-Unlocked-Smartphone-Expandable-Infinite/dp/B09SM24S8C/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ZH3cWqwFZuuLPmKn0qCzOfaArwICnuYq7VYAPPAT7e2suDFFZrWiQkrjYVy3i928-vxv-XwfCEVfi6J9LoxAFlaMexQ61RwkTTJmY0chI-VSFQ3GzXothiy7Pl56fE4TRjg5Ll2MH--9r3SnWIAi7TDRHIr5plzPdwrF1Opehd7iKq9DLRK13aIsiLwunP5KtwmcskUNfPsP-dNBR7aP8r7S6Sk5KGm8aZc4KpmwmyI.LT92dTZ7dRNbaxvZWYUN_gaEbBHrc25h6KA0myvNce4&dib_tag=se&keywords=phone&qid=1746315513&sr=8-10
