id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-2
2,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",198.95,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_1?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-1
3,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",214.99,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_3?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-3
4,Amazon,Phones,B0DP3DFMHB,"Samsung Galaxy S25+ Cell Phone, 512GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, ProScaler Display, 4900mAh Battery, 2025, US 1 Yr Warranty, Navy",969.99,Samsung Electronics,Samsung Galaxy S25+,512 GB,12 GB,Navy,https://www.amazon.com/Smartphone-Unlocked-Processor-ProScaler-Manufacturer/dp/B0DP3DFMHB/ref=sr_1_5?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-5
5,Amazon,Phones,B0DCLCPN9T,"SAMSUNG Galaxy S24 FE AI Phone, 128GB Unlocked Android Smartphone, High-Res 50MP Camera, Long Battery Life, AMOLED Bright Display, US Version, 2024, US 1 Yr Warranty, Graphite",459.99,Samsung,Galaxy S24 FE,128 GB,8 GB,Graphite,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-High-Res-Manufacturer/dp/B0DCLCPN9T/ref=sr_1_4?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-4
6,Amazon,Phones,B0FB4789W5,"Samsung Galaxy A56 5G Cell Phone, 128GB AI Smartphone, Unlocked Android, AI Photo Edits, Large Screen, Long Battery Life, 2025, US 1 Yr Manufacturer Warranty, Amazon Exclusive, Awesome Olive",399.99,Samsung Electronics,Galaxy A56,128 GB,8 GB,Olive,https://www.amazon.com/Samsung-Smartphone-Unlocked-Manufacturer-Exclusive/dp/B0FB4789W5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-7
7,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",130.29,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_6?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-6
8,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",61.15,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-8
9,Amazon,Phones,B086QCGQ8C,"AT&T BL102-3 DECT 6.0 3-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",84.95,AT&T,,,,,https://www.amazon.com/AT-BL102-3-3-Handset-Answering-Unsurpassed/dp/B086QCGQ8C/ref=sr_1_9?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-9
10,Amazon,Phones,B00FRSYS12,"VTech CS6719-2 2-Handset Cordless Phone with Caller ID/Call Waiting, Handset Intercom & Backlit Display/Keypad, Silver",41.95,No,,,,,https://www.amazon.com/VTech-CS6719-2-2-Handset-Expandable-Cordless/dp/B00FRSYS12/ref=sr_1_10?dib=eyJ2IjoiMSJ9.xzScmuYsH8Pm0sSzfoiOjXWKR-KT_clRwg6b7FQeFGUVR1wEvhigoTtSJbreBuLkJ3wcNymojc0UvGWvY-lnDhFiXXgSiqJH5zYg8M0IEMeb3jApmhVbm5cL8CR_Gkt5N55By5M0h6pY5delkQMbgUGFGUVX3os9r7TZdcdU9P43DL7JVtCbpv36UPKsK0mjqNVpdPWHY79dEksWc73h-H01UKGmRbBi0orETACf77Y.shIxdXxz8G7TIjDd9T05TcGV2Vqal9UFXeLULLg8VEU&dib_tag=se&keywords=phone&qid=1756340000&sr=8-10
