id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0CTW8TXGH,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,39.88,MOTOROLA INC,Moto G Play,4 GB,4 GB,BLUE,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_2?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-2
2,Amazon,Phones,B0DLHNWHRF,"SAMSUNG Galaxy A16 5G A Series Cell Phone, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, US Version, 2025, Blue Black",176.0,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-1
3,Amazon,Phones,B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",182.8,Samsung,Galaxy S21,128 GB,8 GB,Phantom Gray,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_3?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-3
4,Amazon,Phones,B0DD8HL23R,BLU G44 | 2024 | All-Day Battery | Unlocked | 6.8” HD+ Infinity Display | 64GB | Triple 13MP Camera | US Warranty| Blue,69.99,BLU,G44,64 GB,2 GB,BLUE,https://www.amazon.com/BLU-All-Day-Unlocked-Infinity-Warranty/dp/B0DD8HL23R/ref=sr_1_4?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-4
5,Amazon,Phones,B0DNRK51QQ,Moto G - 2025 | Unlocked | Made for US 4/128GB | 50MP Camera | Forest Gray,199.99,Motorola,Moto G - 2025,12 GB,4 GB,Forest Gray,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Forest/dp/B0DNRK51QQ/ref=sr_1_5?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-5
6,Amazon,Phones,B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),68.0,Samsung,Galaxy A10e,32 GB,,black,https://www.amazon.com/Samsung-Galaxy-A102U-Unlocked-Phone/dp/B084KS5WYC/ref=sr_1_6?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-6
7,Amazon,Phones,B0DWP9PKNM,"Xiaomi Redmi Note 14 Pro 5G + 4G LTE (for Tmobile Mint Tello & Global) (256GB + 8GB) NFC 6.67"" 120Hz 200MP Pro AI Camera Model 24090RA29G Unlocked Dual Sim (Midnight Black)",349.99,Xiaomi,Note 14 Pro 5G,256 GB,8 GB,Midnight Black,https://www.amazon.com/Xiaomi-Tmobile-24090RA29G-Unlocked-Midnight/dp/B0DWP9PKNM/ref=sr_1_7?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-7
8,Amazon,Phones,B09LNKXBRJ,"Apple iPhone 13, 128GB, Starlight - Unlocked (Renewed)",295.0,Apple Computer,iPhone 13,128 GB,,Starlight,https://www.amazon.com/Apple-iPhone-13-128GB-Starlight/dp/B09LNKXBRJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-8
9,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",49.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_9?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-9
10,Amazon,Phones,B0DT1KMCXP,"SAMSUNG Galaxy A16 5G Dual SIM (128GB, 2025) 6.7"" 90Hz AMOLED, Water Resistant, 8Core, 50MP Camera (Factory Unlocked International Model for GSM, Global) A166M/DS (25W Fast Charger Bundle, Blue Black)",163.98,SAMSUNG,Galaxy A16,4 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Resistant-Factory-Unlocked-International/dp/B0DT1KMCXP/ref=sr_1_10?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPp4sbIHLT5a8__RGLicxfw97geXkHIOMiBdqCABc9QLkH_nga2wjJbCk549QKQrOZo4U2LDAzgRxYWRzeoKWD82rhdHmNFD_hY008IBdtgzHzpsmTL3USGtblEulWPDe9qb8SBnTFgirmD5X3QZXrKEeOJoaJbELcJURbw2jY0ZZuDZChVlsbxswYTmdaLWYx-puSm3gnM8cmoLfeq0wUEwU.0uZcgieuUtajty5a78XdRbfedoiOiLsW9uLa7alkdQQ&dib_tag=se&keywords=phone&qid=1747525074&sr=8-10
