id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,,,,,,,,,https://www.amazon.com/DOOGEE-Fire-Power-Smartphone-Flashlight/dp/B0DFM8WJZ2/ref=sr_1_65?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-65
2,Amazon,Phones,,,,,,,,,https://www.amazon.com/Samsung-Snapdragon-Unlocked-T-Mobile-G996U/dp/B096MZ9SGZ/ref=sr_1_66?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-66
3,Amazon,Phones,,,,,,,,,https://www.amazon.com/Panasonic-Cordless-Recording-Answering-Expandable/dp/B0CSGK59ZB/ref=sr_1_67?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-67
4,Amazon,Phones,,"Samsung Galaxy S24 Ultra Cell Phone, 256GB AI Smartphone, Unlocked Android, 200MP, 100x Zoom Cameras, Fast Processor, Long Battery Life, Edge-to-Edge Display, S Pen, US Version, 2024, Titanium Gray",1269.99,,Galaxy S24 Ultra,,,,https://www.amazon.com/SAMSUNG-Smartphone-Unlocked-Android-Titanium/dp/B0CMDL3H3P/ref=sr_1_68?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-68
5,Amazon,Phones,,,,,,,,,https://www.amazon.com/Motorola-Unlocked-Camera-170-82-7-35mm/dp/B0CGVXZSQJ/ref=sr_1_69?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-69
6,Amazon,Phones,,,,,,,,,https://www.amazon.com/AT-EL51303-Full-Duplex-Speakerphone-Phonebook/dp/B0BF8C19NJ/ref=sr_1_71?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-71
7,Amazon,Phones,,Moto G Stylus 5G | 2023 | Unlocked | Made for US 4/128GB | 50MP Camera | Cosmic Black,139.99,,Moto G Stylus 5G (2023),,,,https://www.amazon.com/Stylus-Unlocked-128GB-Camera-Cosmic/dp/B0DKB1CPQY/ref=sr_1_70?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-70
8,Amazon,Phones,,"Samsung Galaxy S20 FE 5G (128GB, 6GB) 6.5"" AMOLED, Snapdragon 865, IP68 Water Resistant, 5G Volte Fully Unlocked (T-Mobile, Verizon, Sprint, AT&T) G781U (Cloud Navy) (Renewed)",162.9,,Galaxy S20 FE 5G,,,,https://www.amazon.com/Galaxy-S20-FE-5G-Snapdragon/dp/B08Y7ZQQ81/ref=sr_1_72?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-72
9,Amazon,Phones,,,,,,,,,https://www.amazon.com/Panasonic-Cordless-Illuminated-Multiple-Languages/dp/B092NTYZ78/ref=sr_1_73?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-73
10,Amazon,Phones,,,,,,,,,https://www.amazon.com/Samsung-SM-A256E-Factory-Unlocked-International/dp/B0CRVWXJ6H/ref=sr_1_74?dib=eyJ2IjoiMSJ9.nloPI9lvzeULuTDahAYitKNMMO89AjdVs_qp7iKWxI8d9y1lf0UkDOnK0olYeVDfeh2HMzsenj3aR_46j-UzvAUrbUY12W2UMh2Fz6UYMJxcPUiTMnWesk0nu8LEs6qx_pAxCFsEeUOiOkqVCqv-Od3r7h38KAqECKr9iWHsJqv70goPCKrcD2sRbOjQvGGud2SD1zk5MAbRkqeuSObDAFTyslX7q1VSMm3EWelY1gM.03CqLSb-DbILZzKUZocvOnE7FdGqDgkqUasD-d9Iqak&dib_tag=se&keywords=phone&qid=1740005747&sr=8-74
