id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",174.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_1?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-1
2,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.99,MOTOROLA INC,Moto G Play,3 GB,3 GB,Blue,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_2?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-2
3,Amazon,Phones,B0F9XYPW24,"Ulefone Armor X16 Rugged Smartphone, 10360mAh(33W) 12+128GB/2TB AI Unlocked Cell Phone, 48MP+20MP Night Vision, Android 15, 6.56” 90HZ, Widevine L1/Dual SIM/NFC/GPS/OTG (Sand Dune)",189.99,Ulefone,Armor X16,128 GB,12 GB,Sand Dune,https://www.amazon.com/Ulefone-Armor-X16-Smartphone-10360mAh/dp/B0F9XYPW24/ref=sr_1_3?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-3
4,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,109.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_4?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-4
5,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",134.44,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_5?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-5
6,Amazon,Phones,B0F9QY6M52,BLU G64L | 2025 | Unlocked | 6.8” HD+ Infinity Display | 64/4GB | Triple 13MP Camera | US Version | US Warranty | Green,69.99,BLU,G84,256 GB,4 GB,GREEN,https://www.amazon.com/BLU-Unlocked-Infinity-Display-Warranty/dp/B0F9QY6M52/ref=sr_1_6?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-6
7,Amazon,Phones,B0F4X3LHBK,"LeYi for TCL 50 XL-5G Phone Case: with Slide Camera Cover + Glass Screen Protector, Military-Grade Cell Shockproof Unlocked Cell Cover with Metal Ring Magnetic Kickstand Funda para TCL 50 XL, Black",8.99,LeYi,,,,Black,https://www.amazon.com/LeYi-TCL-50-XL-5G-Phone/dp/B0F4X3LHBK/ref=sr_1_7?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-7
8,Amazon,Phones,B0CRWT7WF1,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,106.0,SAMSUNG,A055M,64 GB,4 GB,Black,https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Android-Smartphone/dp/B0CRWT7WF1/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-8
9,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",219.76,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-9
10,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",48.44,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-10
11,Amazon,Phones,B0DT1KMCXP,"SAMSUNG Galaxy A16 5G Dual SIM (128GB, 2025) 6.7"" 90Hz AMOLED, Water Resistant, 8Core, 50MP Camera (Factory Unlocked International Model for GSM, Global) A166M/DS Blue Black",164.94,SAMSUNG,Galaxy A16,4 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Resistant-Factory-Unlocked-International/dp/B0DT1KMCXP/ref=sr_1_11?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-11
12,Amazon,Phones,B0F7M42H2K,"TracFone [Activation Promotion] Samsung A15 5G Locked Prepaid Smartphone, 64GB, Black - Includes $20 Unlimited Talk, Text, & 4GB Data 30-Day Plan",59.99,SAMSUNG,Galaxy A15 5G,4 GB,4 GB,BLACK,https://www.amazon.com/TracFone-Activation-Promotion-Smartphone-64GB/dp/B0F7M42H2K/ref=sr_1_12?dib=eyJ2IjoiMSJ9.PseSRbGmRB5ggJrGi0Wni2K6bQdjBjdnCycozAgjL4dfM4Esg_fRZorcHm6OyAkkK6tbWE7f9dslgUlqy4pQoyDV37wKDV9FgBebO4Z9rWPsI3AWTuctF8AMvJD0OAP4TTkuPmevPIQmyAnj2JI_RI3YJJUcc9pqkJGIh1fZsigscPCtS8oJfX0HIu3YEEwqSX9CsOrO37CMWrBa348Ur5utjbjJf28Jsat7lCIWYzw.dzQ6l59Ral9vNr3LwkI_3RdUdIIrLifo25R2s7p4TIo&dib_tag=se&keywords=phone&qid=1755473831&sr=8-12
