id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-1
2,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,149.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_2?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-2
3,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_3?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-3
4,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,149.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_5?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-5
5,Amazon,Phones,B09LNP1ZHT,"Apple iPhone 13, 128GB, Pink - Unlocked (Renewed)",299.99,No,iPhone 13,128 GB,4 GB,Pink,https://www.amazon.com/Apple-iPhone-13-128GB-Pink/dp/B09LNP1ZHT/ref=sr_1_4?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-4
6,Amazon,Phones,B09VD33WHW,"SAMSUNG Galaxy S22 Ultra 5G, US Version, 128GB, Black - Unlocked (Renewed)",277.63,Samsung Electronics,Galaxy S22 Ultra 5G,12 GB,8 GB,Phantom Black,https://www.amazon.com/Samsung-Galaxy-S22-5G-Unlocked/dp/B09VD33WHW/ref=sr_1_6?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-6
7,Amazon,Phones,B086QCGQ8C,"AT&T BL102-3 DECT 6.0 3-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",87.95,‎AT&T,,,,‎Silver/Black,https://www.amazon.com/AT-BL102-3-3-Handset-Answering-Unsurpassed/dp/B086QCGQ8C/ref=sr_1_7?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-7
8,Amazon,Phones,B0DP3CP2SY,"SAMSUNG Galaxy S25 Ultra, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Silverblue",949.99,Samsung Electronics,Samsung Galaxy S25 Ultra,256 GB,12 GB,Titanium Silverblue,https://www.amazon.com/Smartphone-Unlocked-Processor-Manufacturer-Silverblue/dp/B0DP3CP2SY/ref=sr_1_9?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-9
9,Amazon,Phones,B0FKKRW77S,BLU G35 | 2025 | Unlocked | 6.5” HD+ Infinity Display | Dual 8MP Camera + LED Flash 5MP Selfie Camera | 32GB/3GB I US Version | US Warranty | Grey,59.99,BLU,G35,256 GB,,Grey,https://www.amazon.com/BLU-Unlocked-Infinity-Display-Warranty/dp/B0FKKRW77S/ref=sr_1_8?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-8
10,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",67.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-11
11,Amazon,Phones,B0D1ZFS9GH,Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,199.99,Motorola,Moto G Stylus 5G (2024),8 GB,8 GB,Caramel Latte,https://www.amazon.com/Stylus-Unlocked-256GB-Camera-Caramel/dp/B0D1ZFS9GH/ref=sr_1_10?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-10
12,Amazon,Phones,B09V5LDZQ4,"Samsung Galaxy S22 Smartphone, Factory Unlocked Android Cell Phone, 128GB, 8K Camera & Video, Brightest Display, Long Battery Life, Fast 4nm Processor, US Version, Phantom Black (Renewed)",169.0,Samsung Electronics,Galaxy S22,128 GB,8 GB,Phantom Black,https://www.amazon.com/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09V5LDZQ4/ref=sr_1_12?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-12
13,Amazon,Phones,B0BN71VW28,"Apple iPhone 14, 128GB, Purple - Unlocked (Renewed)",327.52,Apple Computer,iPhone 14,128 GB,8 GB,Purple,https://www.amazon.com/Apple-iPhone-14-128GB-Purple/dp/B0BN71VW28/ref=sr_1_13?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-13
14,Amazon,Phones,B0FG1THCD7,"Samsung Galaxy S25 FE Cell Phone (2025), 256GB AI Smartphone, Unlocked Android, Large Display, 4900mAh Battery, High Res-Camera, AI Photo Edits, Durable, US 1 Yr Warranty, JetBlack",649.99,Samsung,Galaxy S25 FE,256 GB,8 GB,Jetblack,https://www.amazon.com/Samsung-Smartphone-Unlocked-Res-Camera-Warranty/dp/B0FG1THCD7/ref=sr_1_14?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-14
15,Amazon,Phones,B0F7M5FSRT,"TracFone Motorola Moto g 5G (2024) [Activation Promotion] Locked Prepaid Smartphone, 128GB, Gray - Includes $20 Unlimited Talk, Text, & 4GB Data 30-Day Plan",49.99,MOTOROLA INC,moto g 5G,4 GB,4 GB,GRAY,https://www.amazon.com/TracFone-Motorola-Activation-Promotion-Smartphone/dp/B0F7M5FSRT/ref=sr_1_15?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-15
16,Amazon,Phones,B084KS5WYC,Samsung Galaxy A10e 32GB A102U GSM Unlocked Phone - Black (Renewed),73.44,Samsung,Galaxy A10e,32 GB,32 GB,black,https://www.amazon.com/Samsung-Galaxy-A102U-Unlocked-Phone/dp/B084KS5WYC/ref=sr_1_16?dib=eyJ2IjoiMSJ9.wifPQlQX-NGxwB8zcdgQn3RVnwwFATgpqiwr98qRovozbBS424NvMeGY1VCWe4Yf9HqSp-DPCMqnTJGuTLZbNJP-58YEDBtSYDCs_uGG3LKn57O9s9vp9CGZS3pocgR4L7hF9TPgQKLvi8akhkq8FgVZD6f9I-rJCzfQuGuJM1hHFwIumwXSjy8e31cHrNNw4D5xXJIiH7bDhGUyBn5Uy9DsiVWACj4qHSDMMuSfa2I.kw8k68Vvgj-UenmH6GYjeZsFQIkt9-HaasJduXYzlmc&dib_tag=se&keywords=phone&qid=1762213070&sr=8-16
17,Amazon,Phones,B00FRSYS12,"VTech CS6719-2 2-Handset Cordless Phone with Caller ID/Call Waiting, Handset Intercom & Backlit Display/Keypad, Silver",42.95,No,,,,,https://www.amazon.com/VTech-CS6719-2-2-Handset-Expandable-Cordless/dp/B00FRSYS12/ref=sr_1_17?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-17
18,Amazon,Phones,B07ZPKF8RG,"Apple iPhone 11, 64GB, Purple - Fully Unlocked (Renewed)",179.0,Apple Computer,iPhone 11,64 GB,4 GB,Purple,https://www.amazon.com/Apple-iPhone-11-64GB-Unlocked/dp/B07ZPKF8RG/ref=sr_1_18?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-18
19,Amazon,Phones,B0F7M42H2K,"TracFone [Activation Promotion] Samsung A15 5G Locked Prepaid Smartphone, 64GB, Black - Includes $20 Unlimited Talk, Text, & 4GB Data 30-Day Plan",59.99,SAMSUNG,Galaxy A15 5G,4 GB,4 GB,BLACK,https://www.amazon.com/TracFone-Activation-Promotion-Smartphone-64GB/dp/B0F7M42H2K/ref=sr_1_19?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-19
20,Amazon,Phones,B0DVJ11FP4,"Google Pixel 9a with Gemini - Unlocked Android Smartphone with Incredible Camera and AI Photo Editing, All-Day Battery, and Powerful Security - Peony - 128 GB",399.0,Google,Google Pixel 9a,128 GB,8 GB,Peony,https://www.amazon.com/Google-Pixel-Gemini-Smartphone-Incredible/dp/B0DVJ11FP4/ref=sr_1_20?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-20
21,Amazon,Phones,B0CTQDMHBH,"VTech Cordless Phone with DECT 6.0, Full-Duplex Speakerphone, Lighted Display, Backlit Keypad, Caller ID/Call Waiting, Volume Control, Hearing Aid Compatible, Wall Mount | VG131-11 (Black)",23.95,VTech,,,,,https://www.amazon.com/VTech-VG131-11-DECT-Cordless-Phone/dp/B0CTQDMHBH/ref=sr_1_21?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-21
22,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",198.0,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_22?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-22
23,Amazon,Phones,B08CHRHFRL,Samsung Galaxy A01 16GB BLACK VERIZON (Renewed),24.0,No,Samsung galaxy A01,2 GB,16 GB,Black,https://www.amazon.com/Samsung-Galaxy-Verizon-SM-A015VZKAVZW-Renewed/dp/B08CHRHFRL/ref=sr_1_23?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-23
24,Amazon,Phones,B09VX9S6F9,"SAMSUNG Galaxy S22 5G, US Version, 256GB, Phantom Black - Unlocked (Renewed)",203.41,Samsung,Samsung S22,256 GB,8 GB,Phantom Black,https://www.amazon.com/SAMSUNG-Galaxy-S22-Version-Phantom/dp/B09VX9S6F9/ref=sr_1_24?dib=eyJ2IjoiMSJ9.sth5VWWJrKc34T0-MQdQEkbyWrTCo-lFk-36bA7hFCLlF_To4FuDQeJENgGGND4G9FDPZjUH_Ml_7C1lrCoA71lbo-67jBpbHcUzLHtXfIFakfjyiF3TWKQQ91mll2GwKj-YBt9H0h64LufJnTTSalHFi58ADR-p-2mLQxNZFEIjB7xBZqJwk8GHnjrYoy5HQeN1UqAXz5tYTkzYuXsJT96q2ydvmMwjd1IeKecgF3Y.dRgmgGmF3w72Tt5oBx6NXn71lB8XfY8G8RlykAEpQgk&dib_tag=se&keywords=phone&qid=1762213074&sr=8-24
