id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_2?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-2
2,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",205.92,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_1?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-1
3,Amazon,Phones,B0FP5P2M3D,"​​H​onor Magic V​5 5G ​​MBH-N49​ (​GSM​, International Version)​ ​Folding Screen | 512GB​ Storage 1​6GB ​RAM Dual-SIM ​Factory ​Unlocked Android 1​5 ​Smartphone (​Dawn Gold)",1799.0,HONOR,Magic V5,512 GB,16 GB,Dawn Gold,https://www.amazon.com/MBH-N49-International-Dual-SIM-Unlocked-Smartphone/dp/B0FP5P2M3D/ref=sr_1_3?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-3
4,Amazon,Phones,B0F9KTNPXY,"KXD A07 Unlock Cell Phone, Android 12 Unlocked Phone, 4500mAh 10W Fast Smartphones, 13MP+8MP, 6.52 Inch HD+, 4GB + 64GB/SD 256GB Mobile Phone, Fingerprint/Face ID, 4G Dual SIM Phone - White",69.99,KXD,A07,64 GB,4 GB,64GB White,https://www.amazon.com/KXD-Android-Unlocked-Smartphones-Fingerprint/dp/B0F9KTNPXY/ref=sr_1_5?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-5
5,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",128.65,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_4?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-4
6,Amazon,Phones,B0FP4V2XCZ,"I25 Ultra Unlocked Phone Dual-SIM Android Smartphone 7.3"" Cell Phone Unlocked, Built in Pen The Phone, 12G RAM+ 256GB, Battery 6800mAh, 48MP Camera, Fingerprint Lock/Face ID/AI App (Gold)",199.88,KEBE H466282P,KEBE H466282P,256 GB,8 GB,Gold,https://www.amazon.com/Unlocked-Dual-SIM-Android-Smartphone-Fingerprint/dp/B0FP4V2XCZ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-7
7,Amazon,Phones,B0CTW8TXGH,"Tracfone, Motorola Moto g Play 2024, 64GB, Prepaid Smartphone, Sapphire Blue, 50MP Camera, Locked",39.88,MOTOROLA INC,Moto G Play,4 GB,4 GB,BLUE,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_6?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-6
8,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,150.81,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_8?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-8
9,Amazon,Phones,B0BN733951,"Apple iPhone 14, 128GB, Blue - Unlocked (Renewed)",330.0,Apple Computer,iPhone 14,128 GB,8 GB,Blue,https://www.amazon.com/Apple-iPhone-14-128GB-Blue/dp/B0BN733951/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-9
10,Amazon,Phones,B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",148.96,Samsung,Galaxy S21,128 GB,8 GB,Phantom Gray,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_11?dib=eyJ2IjoiMSJ9.5zLyhKdodVAmx_ceDY9BEs9pT7vX5vmkhzDRWTMW4axjLuM5dXEoDpQWEAXaH8j_v-rPI2UPZ0fsBPJuu9M4MGB2Pp8JTsjZbrgvODTg-MoXBuPE4PYJWH2NZ-G2xFeDeQ4VOZi96zEyWP69Z7fRbDo9SC9NlL8BEpenrt4zVH5KY9pSpYbRWiDZ421zPb7L1x4Ba69IfCPUUTAKr6hsUkoHd3UwsaL8xppbDnc_Qkc.Gf6dHxjPPPzpa09TAxzgT-kxwRmKjCg2cQs8dbIozmQ&dib_tag=se&keywords=phone&qid=1759189129&sr=8-11
