id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",201.36,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-2
2,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-1
3,Amazon,Phones,B0FMRFQDZC,"C19 5G Unlocked Phones, 6.8“ HD Screen, Smartphone Android 14, 12GB+512GB Unlocked Android Phones, Snapdragon888, 48+108MP Camera, 5000mAh, Dual SIM+Memory Expansion, Blue",119.99,OFGPPB,X55 Ultra,512 GB,,Blue,https://www.amazon.com/OFGPPB-Unlocked-Smartphone-Snapdragon888-Expansion/dp/B0FMRFQDZC/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-3
4,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,109.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-4
5,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,129.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-5
6,Amazon,Phones,B0DP3FT6YM,"SAMSUNG Galaxy S25 Cell Phone, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, ProScaler Display, 4000mAh Battery, 2025, US 1 Yr Warranty, Navy",779.99,Samsung Electronics,Samsung Galaxy S25,256 GB,12 GB,Navy,https://www.amazon.com/Samsung-Smartphone-Processor-ProScaler-Manufacturer/dp/B0DP3FT6YM/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-6
7,Amazon,Phones,B0DNRK51QQ,Motorola Moto G - 2025 | Unlocked | Made for US 4/128GB | 50MP Camera | Forest Gray,174.99,Motorola,Moto G - 2025,12 GB,4 GB,Forest Gray,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Forest/dp/B0DNRK51QQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-7
8,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-8
9,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",129.99,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-9
10,Amazon,Phones,B086QB7WZ1,"AT&T BL102-2 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",67.95,‎AT&T,,,,‎Silver/Black,https://www.amazon.com/AT-BL102-2-2-Handset-Answering-Unsurpassed/dp/B086QB7WZ1/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t5o1evcR0NqycvVoEQ_rZXIk-oFm5CK4N6irD0zFvT8n08iGGhrVLwYuHeCRugmng7p1pVzV23DWJMXvH0jMDQCngT2Ll3h0JZz-TTsFhdSjc2eVU-AH_aS577r9R3z8u02ydUTWA95Z6fXBs2u9h-SIT1RzQmIrZou5GhHOCbSqLdI62yC2ZBgyn7ASuV4FtgDKWOoLF33PpYAcElclafw.inQELqqgVmhhmjKTUp2kNViGjTSUrwk78cmnLgcpqao&dib_tag=se&keywords=phone&qid=1761089839&sr=8-10
