id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.39,MOTOROLA INC,Moto G Play,3 GB,3 GB,BLACK,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_2?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-2
2,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",142.49,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-1
3,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,109.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_3?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-3
4,Amazon,Phones,B09QLCJS8K,SAMSUNG Galaxy S22 5G SM-S901B/DS 128GB 8GB Dual SIM Factory Unlocked GSM Smartphone - International Version (Phantom Black),545.0,No,SAMSUNG GALAXY S22 5G,128 GB,8 GB,Phantom Black,https://www.amazon.com/SAMSUNG-SM-S901B-Factory-Unlocked-Smartphone/dp/B09QLCJS8K/ref=sr_1_4?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-4
5,Amazon,Phones,B0DT1KMCXP,"SAMSUNG Galaxy A16 5G Dual SIM (128GB, 2025) 6.7"" 90Hz AMOLED, Water Resistant, 8Core, 50MP Camera (Factory Unlocked International Model for GSM, Global) A166M/DS Blue Black",149.0,SAMSUNG,Galaxy A16,4 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Resistant-Factory-Unlocked-International/dp/B0DT1KMCXP/ref=sr_1_5?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-5
6,Amazon,Phones,B0C22BRGLG,"OnePlus Nord N30 5G | Unlocked Dual-SIM Android Smart Phone | 6.7"" LCD Display | 8 +128GB | 5000 mAh Battery | 50W Fast Charging | 108MP Camera | Chromatic Gray",199.99,OnePlus,Nord N30,128 GB,8 GB,Chromatic Gray,https://www.amazon.com/OnePlus-Unlocked-Dual-SIM-Charging-Chromatic/dp/B0C22BRGLG/ref=sr_1_6?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-6
7,Amazon,Phones,B0F2JJVXB7,"I25 Ultra 5G Unlocked Smartphone,12GB+512GB 7000mAh Fully Cell Phone for Android 14,6.99“ HD Screen Unlocked Cell Phone, 68MP+108MP Dual Camera/Dual SIM/Fingerprint Lock/Face (Titanium Blue)",199.99,zrchjm,I25 Ultra,512 GB,12 GB,Titanium Blue,https://www.amazon.com/zrchjm-I25-Ultra-Smartphone-Fingerprint/dp/B0F2JJVXB7/ref=sr_1_7?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-7
8,Amazon,Phones,B09V5LDZQ4,"Samsung Galaxy S22 Smartphone, Factory Unlocked Android Cell Phone, 128GB, 8K Camera & Video, Brightest Display, Long Battery Life, Fast 4nm Processor, US Version, Phantom Black (Renewed)",198.44,Samsung Electronics,Galaxy S22,128 GB,8 GB,Phantom Black,https://www.amazon.com/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09V5LDZQ4/ref=sr_1_9?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-9
9,Amazon,Phones,B0C1Q3MVBP,"Samsung Galaxy A14 5G A Series, Factory Unlocked, 64GB, US Version, Black (Renewed)",97.15,Samsung Electronics,Galaxy A02s,64 GB,4 GB,Black,https://www.amazon.com/SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0C1Q3MVBP/ref=sr_1_8?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-8
10,Amazon,Phones,B08VLMQ3KS,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Gray - Unlocked (Renewed)",163.43,Samsung,Galaxy S21,128 GB,8 GB,Phantom Gray,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_10?dib=eyJ2IjoiMSJ9.sHRYbXwR-PJOfTekAS1vamciaggBW0F-DCQU404Mcy6CSGPzrHG0sxjsuID6ctwRKF-6CgMcSdz565pjg3VOwA1Hujcnq1HE1CpsueH5PtcotBm8CJt_d0TFvssMANOVPmNSiNbV87MdE4hn3D4dJ_jDngg-64d5eaknCzq2JBFwEVBGFomg3OEaoOF3g-caV0dqMBA6lJ8-tq8MPwcYttvpk2h-lIdOKasBATKIsa0.HkqPtXiVPCJD6ZNrYwaf9W4gxeC-H0R5UP2J10Wc_fg&dib_tag=se&keywords=phone&qid=1752622703&sr=8-10
