id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",198.91,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-1
2,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",215.0,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-2
3,Amazon,Phones,B0DVHV7X53,"Google Pixel 9a with Gemini - Unlocked Android Smartphone with Incredible Camera and AI Photo Editing, All-Day Battery, and Powerful Security - Obsidian - 128 GB",495.99,Google,Google Pixel 9a,128 GB,8 GB,Obsidian,https://www.amazon.com/Google-Pixel-Gemini-Smartphone-Incredible/dp/B0DVHV7X53/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-3
4,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-4
5,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",133.94,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-5
6,Amazon,Phones,B0D1ZFS9GH,Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,249.99,Motorola,Moto G Stylus 5G (2024),8 GB,8 GB,Caramel Latte,https://www.amazon.com/Stylus-Unlocked-256GB-Camera-Caramel/dp/B0D1ZFS9GH/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-6
7,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.99,MOTOROLA INC,Moto G Play,3 GB,3 GB,Blue,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-8
8,Amazon,Phones,B0FGJPR84D,"Unlocked Phones L15PRO MAX Smartphone,12+512GB Android 14 Cell Phone, 5000mAh Battery Life (White)",199.0,lolhtvlol,Galaxy S21,512 GB,12 GB,white,https://www.amazon.com/lolhtvlol-Unlocked-Smartphone-Android-5000mAh/dp/B0FGJPR84D/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-7
9,Amazon,Phones,B0BN71X6MF,"Apple iPhone 14, 128GB, Starlight - Unlocked (Renewed)",347.96,Apple Computer,iPhone 14,128 GB,8 GB,Starlight,https://www.amazon.com/Apple-iPhone-14-128GB-Starlight/dp/B0BN71X6MF/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-9
10,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",59.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t2FLhdYUnd_rIGIotkyH6MMbJQIqC8YBzjJtrN3dzs18KrFPNn9l68DAYgiMQIyJD328Gr_HyyFF-2ckX90D8yPQA6z6xVDn6TyrO0ZceHZHIcaOdQdfev6tZkl_JaKfTtbqRrD_qF5otIkYAVlI1R0jD3nS3DDfzbKR1ytiRZiYZ3SGxYlvk_3-05wlxAWdCwf_jMXR-x97Yi5eQ5grRxM.4T6ij24AYTW5u6p_rwfMe6KPm5BCZJ3V4Sxo5W3Qz-8&dib_tag=se&keywords=phone&qid=1756944916&sr=8-10
