id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-1
2,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",214.99,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-2
3,Amazon,Phones,B0FB3Y95JW,"Mirror - OG Suction Cup Phone Mount - Silicone Suction Grip Mobile Holder with Built-in Mirror - Hands-Free Selfies and Videos - Content Creator Accesory - 2.6″ x 3.9″, Empire Strikes Black",25.99,OCTOBUDDY,,,,Empire Strikes Black,https://www.amazon.com/OCTOBUDDY-Mirror-Silicone-Built-Hands-Free/dp/B0FB3Y95JW/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-3
4,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",198.95,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-4
5,Amazon,Phones,B0F7M1D1Z9,"Tracfone Moto G Play (2023) [Activation Promotion], 32GB, Blue, Includes 1500Min/1500Txt/1500MB, 365 Days Service Plan - Prepaid Smartphone",49.99,MOTOROLA INC,Moto G Play,3 GB,3 GB,Blue,https://www.amazon.com/Tracfone-Activation-Promotion-1500Min-1500Txt/dp/B0F7M1D1Z9/ref=sr_1_5?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-5
6,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",129.99,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-6
7,Amazon,Phones,B0F9XZ9KDM,"Nothing Phone (3) Cell Phone, 2025 New 5G Unlocked Phones 512GB, Android 15, Snapdragon 8s Gen4, AI Mobile Phones with Four 50MP Cameras & AMOLED Display, 5150mAh, Glyph Interface, Smartphone Black",799.0,Nothing,Phone 3,512 GB,16 GB,Black,https://www.amazon.com/Nothing-Unlocked-Snapdragon-Interface-Smartphone/dp/B0F9XZ9KDM/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-7
8,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",59.99,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-8
9,Amazon,Phones,B0DVHV7X53,"Google Pixel 9a with Gemini - Unlocked Android Smartphone with Incredible Camera and AI Photo Editing, All-Day Battery, and Powerful Security - Obsidian - 128 GB",493.3,Google,Google Pixel 9a,128 GB,8 GB,Obsidian,https://www.amazon.com/Google-Pixel-Gemini-Smartphone-Incredible/dp/B0DVHV7X53/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-9
10,Amazon,Phones,B0CRWT7WF1,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,106.99,SAMSUNG,A055M,64 GB,4 GB,Black,https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Android-Smartphone/dp/B0CRWT7WF1/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-10
11,Amazon,Phones,B0BN71X6MF,"Apple iPhone 14, 128GB, Starlight - Unlocked (Renewed)",360.8,Apple Computer,iPhone 14,128 GB,8 GB,Starlight,https://www.amazon.com/Apple-iPhone-14-128GB-Starlight/dp/B0BN71X6MF/ref=sr_1_11?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-11
12,Amazon,Phones,B09VH9BKHS,Samsung Galaxy S22+ 5G S906U 128GB GSM/CDMA Unlocked Android Smartphone (USA Version) - Phantom Black (Renewed),215.89,Samsung Electronics,Galaxy S22 Plus,128 GB,8 GB,Phantom Black,https://www.amazon.com/SAMSUNG-Galaxy-S22-Version-Phantom/dp/B09VH9BKHS/ref=sr_1_12?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-12
13,Amazon,Phones,B086QCGQ8C,"AT&T BL102-3 DECT 6.0 3-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",84.95,AT&T,,,,,https://www.amazon.com/AT-BL102-3-3-Handset-Answering-Unsurpassed/dp/B086QCGQ8C/ref=sr_1_13?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-13
14,Amazon,Phones,B0FFTRNTDD,"Google Pixel 10 - Unlocked Android Smartphone - Gemini AI Assistant - Advanced Triple Rear Camera, Fast-Charging 24+ Hour Battery, and 6.3"" Actua Display - Frost - 128 GB (2025 Model)",799.0,Google,Pixel 10,128 GB,12 GB,Frost,https://www.amazon.com/Google-Pixel-Smartphone-Assistant-Fast-Charging/dp/B0FFTRNTDD/ref=sr_1_14?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-14
15,Amazon,Phones,B09Q1J6JHG,"Motorola Moto G Pure, 2021, 2-Day battery, Unlocked, Made for US by Motorola, 3/32GB, 13MP Camera, Deep Indigo (Renewed)",58.98,Motorola,Moto G Pure,32 GB,3 GB,Blue,https://www.amazon.com/Moto-Pure-battery-Unlocked-Motorola/dp/B09Q1J6JHG/ref=sr_1_15?dib=eyJ2IjoiMSJ9.ybKXReYuwqVmH0bfy2zCoaqyuVLj2CRqzFx7Kl5OkeoLMV6UBPQKhtKQGDMN2TZA0gES3nRSFo4u-ZSxmYiT0Gf4jHuJG_1sGSnDAeU-9GXZGgB-vvTmrHqpCyhpKeelCiEK2pQQVc-xTN13--YiYwPsOBPeQpFrjYc2cmdQMZHk_y5jAyLXARLQtwMK1YEuu1VVbYk97AqesJ3u_MUC2evXb92aYYrx8Qssgkh4_TE.7alChtOzAByL9-n_INuayj-6bF8hbZuy-12tGJq7a-s&dib_tag=se&keywords=phone&qid=1756769654&sr=8-15
