id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-1
2,Amazon,Phones,B0CP6DDN1H,Motorola Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,109.99,Motorola,Moto G Play 2024,64 GB,4 GB,Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_2?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-2
3,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,129.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_3?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-3
4,Amazon,Phones,B0DYVMVZSY,"SAMSUNG Galaxy S25 Edge Phone, 512 GB AI Smartphone, Unlocked Android, Night Video, Fast Processor, ProScaler Display, All-Day Battery, 2025, US 1 Yr Manufacturer Warranty, Titanium JetBlack",729.99,Samsung Electronics,Galaxy S25 Edge,512 GB,12 GB,Titanium Jetblack,https://www.amazon.com/SAMSUNG-Smartphone-Processor-ProScaler-Manufacturer/dp/B0DYVMVZSY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-4
5,Amazon,Phones,B0DLHLRDBY,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Light Gray",199.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Light Gray,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHLRDBY/ref=sr_1_5?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-5
6,Amazon,Phones,B0DP3CP2SY,"SAMSUNG Galaxy S25 Ultra, 256GB Smartphone, Unlocked Android, AI Night Mode Camera, Snapdragon 8 Elite Fast Processor, 5000mAh Battery, Built-in S Pen, 2025, US 1 Yr Warranty, Titanium Silverblue",949.99,Samsung Electronics,Samsung Galaxy S25 Ultra,256 GB,12 GB,Titanium Silverblue,https://www.amazon.com/Smartphone-Unlocked-Processor-Manufacturer-Silverblue/dp/B0DP3CP2SY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-6
7,Amazon,Phones,B0DNRK51QQ,Motorola Moto G - 2025 | Unlocked | Made for US 4/128GB | 50MP Camera | Forest Gray,174.99,Motorola,Moto G - 2025,12 GB,4 GB,Forest Gray,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Forest/dp/B0DNRK51QQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-7
8,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",199.0,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_8?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-8
9,Amazon,Phones,B0D1ZFS9GH,Motorola Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,199.99,Motorola,Moto G Stylus 5G (2024),8 GB,8 GB,Caramel Latte,https://www.amazon.com/Stylus-Unlocked-256GB-Camera-Caramel/dp/B0D1ZFS9GH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-9
10,Amazon,Phones,B0FKKRW77S,BLU G35 | 2025 | Unlocked | 6.5” HD+ Infinity Display | Dual 8MP Camera + LED Flash 5MP Selfie Camera | 32GB/3GB I US Version | US Warranty | Grey,59.99,BLU,G35,256 GB,,Grey,https://www.amazon.com/BLU-Unlocked-Infinity-Display-Warranty/dp/B0FKKRW77S/ref=sr_1_10?dib=eyJ2IjoiMSJ9.CKlj8ciI3dfFppsSCfuyJQ6OO9rGj9Koi3IDEZ9cMxi3heEaYkRIZfM30LkYPsCvxq0Z_K6D6E9bcmXBeZAuLOT3hRsc5oqtkc_rvvwlcJTHs2IaHdybz8p-RmGI27jI_1PtSqNPdvKcmktE6J6fZdWCJ5-rSxsWC-ykxj_dZhLQslWUz6rdcBBNbFvTkuHbg1OGbgBufO7xIecl03UDw_bGm2BWdMSibcxRQyj2hEs.LI9WefRBevjhQQkjXt77jVHclyZ_oIUt2cDkk_efbMY&dib_tag=se&keywords=phone&qid=1761608258&sr=8-10
