id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,B0DLHNWHRF,"Samsung Galaxy A16 5G A Series, Unlocked Android Smartphone, Large AMOLED Display, Durable Design, Super Fast Charging, Expandable Storage, 5G Connectivity, US Version, 2025, Blue Black",174.99,Samsung Electornics,Galaxy A16,128 GB,4 GB,Blue Black,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-1
2,Amazon,Phones,B08PP5MSVB,"Apple iPhone 12, 64GB, Black - Fully Unlocked (Renewed)",210.63,No,iPhone 12,64 GB,8 GB,Black,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-2
3,Amazon,Phones,B0CWHXVLXG,Motorola Moto G 5G | 2024 | Unlocked | Made for US 4/128GB | 50MP Camera | Sage Green,139.99,Motorola,Moto G 5G 2024,128 GB,4 GB,Sage Green,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-3
4,Amazon,Phones,B0BZG14KFJ,"Panasonic Cordless Phone with Answering Machine, Advanced Call Block, Bilingual Caller ID and Easy to Read High-Contrast Display, Expandable System with 2 Handsets - KX-TGD832M (Metallic Black)",63.18,‎Panasonic,,,,‎Metallic Black,https://www.amazon.com/Panasonic-Answering-Bilingual-High-Contrast-Expandable/dp/B0BZG14KFJ/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-4
5,Amazon,Phones,B0C1Q3MVBP,"Samsung Galaxy A14 5G A Series, Factory Unlocked, 64GB, US Version, Black (Renewed)",98.99,Samsung,Galaxy A02s,64 GB,4 GB,Black,https://www.amazon.com/SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0C1Q3MVBP/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-5
6,Amazon,Phones,B086QCGQ8C,"AT&T BL102-3 DECT 6.0 3-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",79.95,AT&T,,,,,https://www.amazon.com/AT-BL102-3-3-Handset-Answering-Unsurpassed/dp/B086QCGQ8C/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-6
7,Amazon,Phones,B0DCLCPN9T,"SAMSUNG Galaxy S24 FE AI Phone, 128GB Unlocked Android Smartphone, High-Res 50MP Camera, Long Battery Life, AMOLED Bright Display, US Version, 2024, US 1 Yr Warranty, Graphite",594.97,Samsung,Galaxy S24 FE,128 GB,8 GB,Graphite,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-High-Res-Manufacturer/dp/B0DCLCPN9T/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-7
8,Amazon,Phones,B0DT4T8D65,"SAMSUNG Galaxy A16 4G LTE (128GB + 4GB) International Model SM-A165F/DS Factory Unlocked 6.7"" Dual Sim 50MP Dual Cam (Case Bundle) (Gray)",128.99,No,Samsung Galaxy A16,128 GB,4 GB,Gray,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-8
9,Amazon,Phones,B0CTW8TXGH,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,39.88,MOTOROLA INC,Moto G Play,4 GB,4 GB,BLUE,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-9
10,Amazon,Phones,B00FRSYS12,"VTech CS6719-2 2-Handset Cordless Phone with Caller ID/Call Waiting, Handset Intercom & Backlit Display/Keypad, Silver",41.06,No,,,,,https://www.amazon.com/VTech-CS6719-2-2-Handset-Expandable-Cordless/dp/B00FRSYS12/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8W2ur_5Mq1a9Aezw1G8_t--hySRKBVJwFcOehfthE5DVrFLr11aVBc0vp6-2hBzNNdjvWhzF98ONmKxaI9-ReShqKbW4U3b4pVpZmFgeJoCCwJvZuhGT3J_xym5lGQYoEWvrDzeFO-6mGyXr68U4bZHJpRctN1XWVYF_hpkWaEqU96tTF5ZrklP7OA3P23dYbt8w1B8S25nwWM4hN2TwRjo34dBjW7FTomA_cwPAFjY.geqTvgPcjoVOxGn35c8U8IGA4Q1J2VySRdh4YkTdJFs&dib_tag=se&keywords=phone&qid=1757806596&sr=8-10
