id,website,category,ASIN_number,title,price,brand,model_name,memory_storage,ram,color,link
1,Amazon,Phones,,,,,,,,,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Charging-Expandable/dp/B0DLHNWHRF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-1
2,Amazon,Phones,,,,,,,,,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_2?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-2
3,Amazon,Phones,,,,,,,,,https://www.amazon.com/Samsung-Dual-SIM-Unlocked-Android-Smartphone/dp/B0CRWT7WF1/ref=sr_1_3?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-3
4,Amazon,Phones,,,,,,,,,https://www.amazon.com/Vortex-C24-Smartphone-Octa-Core-Expandable/dp/B0DLL7354W/ref=sr_1_4?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-4
5,Amazon,Phones,,,,,,,,,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-High-Res-Manufacturer/dp/B0DCLD9PLY/ref=sr_1_5?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-5
6,Amazon,Phones,,,,,,,,,https://www.amazon.com/SAMSUNG-Smartphone-Unlocked-Processor-Titanium/dp/B0DP3G4GVQ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-6
7,Amazon,Phones,,,,,,,,,https://www.amazon.com/SAMSUNG-Factory-Unlocked-Android-Smartphone/dp/B0C1Q3MVBP/ref=sr_1_7?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-7
8,Amazon,Phones,,,,,,,,,https://www.amazon.com/Samsung-Galaxy-S21-5G-Version/dp/B08VLMQ3KS/ref=sr_1_9?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-9
9,Amazon,Phones,,"J24 Unlocked Smartphone, 6.5” HD+ Display, 4G LTE, Android 14, Octa-Core, 3GB RAM + 32GB Storage (Expandable 256GB), 3000mAh Battery, Dual SIM, Type-C, Includes Charger & Case",49.99,,J24,,,,https://www.amazon.com/Vortex-J24-Smartphone-Octa-Core-Expandable/dp/B0DRDKHRPX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-8
10,Amazon,Phones,,,,,,,,,https://www.amazon.com/Moto-Unlocked-128GB-Camera-Green/dp/B0CWHXVLXG/ref=sr_1_10?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-10
11,Amazon,Phones,,,,,,,,,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB/ref=sr_1_12?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-12
12,Amazon,Phones,,,,,,,,,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_11?dib=eyJ2IjoiMSJ9.v8-v_dYf_IhKGWbz-_aPpyf9TGTrZNIRZLo5SUuuOAffe6aBUiuH30Y8wSWgsjkZkbotM_6CD_dagYWfCastheOhjdppENUALEwGQSuf2S-2g9GopAqGH4BQYcE_-2LnyX-iOjanXjeCKRUyjt_I9lwcSq1pvA7IMz3l4Axkxv1ogmQp81GRjvky59QruIH_0OqSC-nVseBijE-AvdLW58jpq1Q4fgetnnzDubvujxs.xohpWrDVF7LpfdskH9iTKA88od2k2J_gTo0X58LsMrc&dib_tag=se&keywords=phone&qid=1739314497&sr=8-11
